sample_id,official_word_index,official_word,whisper_word_index,whisper_word,start_time_wav_s,end_time_wav_s,start_time_source_s,end_time_source_s,timestamp_source,timestamp_status,word_time_valid_mask,automatic_flags
-UuX1xuaiiE$_$1,22,available,22,available,7.78,8.12,7.78,8.12,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$1,23,before,23,before,8.12,8.62,8.12,8.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$1,24,the,24,the,8.62,8.8,8.62,8.8,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$1,25,center,25,center,8.8,9.04,8.8,9.04,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$1,26,was,26,was,9.04,9.34,9.04,9.34,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$1,27,here,27,here,9.34,9.7,9.34,9.7,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,1,it's,1,It's,0.0,0.14,0.0,0.14,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,2,amazing,2,amazing,0.14,0.54,0.14,0.54,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,3,to,3,to,0.54,1.0,0.54,1.0,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,4,see,4,see,1.0,1.24,1.0,1.24,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,5,their,5,their,1.24,1.46,1.24,1.46,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,6,enthusiasm,6,enthusiasm,1.46,2.0,1.46,2.0,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,7,and,7,and,2.0,2.4,2.0,2.4,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,8,their,8,their,2.4,2.52,2.4,2.52,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$0,9,passion,9,passion,2.52,2.94,2.52,2.94,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,1,My,1,My,0.0,0.64,0.0,0.64,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,2,goal,2,goal,0.64,0.9,0.64,0.9,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,3,is,3,is,0.9,1.32,0.9,1.32,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,4,to,4,to,1.32,1.62,1.32,1.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,5,become,5,become,1.62,2.0,1.62,2.0,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,6,a,6,a,2.0,2.66,2.0,2.66,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,7,human,7,human,2.66,2.82,2.66,2.82,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,8,rights,8,rights,2.82,3.14,2.82,3.14,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$3,9,lawyer,9,lawyer,3.14,3.52,3.14,3.52,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-UuX1xuaiiE$_$6,1,I,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,2,ended,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,3,up,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,4,going,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,5,to,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,6,work,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,7,for,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,8,the,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,9,US,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,10,government,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,11,as,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,12,an,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,13,intelligence,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,14,analyst,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,15,specializing,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,16,in,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,17,war,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,18,crimes,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,19,and,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,20,human,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,21,rights,,,,,,,,text_mismatch_no_original_time,False,
-UuX1xuaiiE$_$6,22,issues,,,,,,,,text_mismatch_no_original_time,False,
-a55Q6RWvTA$_$3,1,And,1,And,0.0,0.84,0.0,0.84,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,2,if,2,if,0.84,1.14,0.84,1.14,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,3,you,3,you,1.14,1.34,1.14,1.34,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,4,clip,4,clip,1.34,1.68,1.34,1.68,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,5,coupons,5,coupons,1.68,2.22,1.68,2.22,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,6,if,6,if,2.74,2.78,2.74,2.78,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,7,you,7,you,2.78,2.92,2.78,2.92,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,8,don't,8,don't,2.92,3.24,2.92,3.24,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,9,go,9,go,3.24,3.44,3.24,3.44,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,10,out,10,out,3.44,3.68,3.44,3.68,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,11,for,11,for,3.68,3.88,3.68,3.88,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,12,dinner,12,dinner,3.88,4.14,3.88,4.14,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,13,and,13,and,4.14,4.54,4.14,4.54,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,14,movies,14,movies,4.54,5.06,4.54,5.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,15,and,15,and,5.06,5.32,5.06,5.32,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,16,things,16,things,5.32,5.52,5.32,5.52,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,17,of,17,of,5.52,5.66,5.52,5.66,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,18,that,18,that,5.66,5.8,5.66,5.8,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,19,nature,19,nature,5.8,6.26,5.8,6.26,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,20,and,20,and,6.82,7.06,6.82,7.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,21,try,21,try,7.06,7.32,7.06,7.32,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,22,to,22,to,7.32,7.46,7.32,7.46,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,23,take,23,take,7.46,7.64,7.46,7.64,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,24,up,24,up,7.64,7.8,7.64,7.8,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,25,things,25,things,7.8,8.18,7.8,8.18,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,26,in,26,in,8.18,8.44,8.18,8.44,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,27,life,27,life,8.44,8.76,8.44,8.76,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,28,that,28,that,8.76,9.0,8.76,9.0,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,29,well,29,well,9.06,9.28,9.06,9.28,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,30,they,30,they,9.5,9.58,9.5,9.58,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,31,always,31,always,9.58,9.86,9.58,9.86,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,32,say,32,say,9.86,10.14,9.86,10.14,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,33,the,33,the,10.22,10.32,10.22,10.32,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,34,best,34,best,10.32,10.5,10.32,10.5,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,35,things,35,things,10.5,10.72,10.5,10.72,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,36,in,36,in,10.72,10.9,10.72,10.9,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,37,life,37,life,10.9,11.12,10.9,11.12,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,38,are,38,are,11.12,11.32,11.12,11.32,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,39,free,39,free,11.32,11.7,11.32,11.7,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,40,Reading,40,Reading,12.42,12.62,12.42,12.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,41,a,41,a,12.62,12.86,12.62,12.86,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,42,book,42,book,12.86,13.18,12.86,13.18,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,43,going,43,going,13.8,14.54,13.8,14.54,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,44,for,44,for,14.54,14.76,14.54,14.76,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,45,a,45,a,14.76,14.86,14.76,14.86,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,46,nice,46,nice,14.86,15.04,14.86,15.04,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,47,walk,47,walk,15.04,15.46,15.04,15.46,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,48,and,48,and,15.54,15.62,15.54,15.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,49,of,49,of,15.62,15.68,15.62,15.68,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,50,course,50,course,15.68,15.84,15.68,15.84,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,51,combining,51,combining,15.84,16.36,15.84,16.36,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,52,exercise,52,exercise,16.36,17.02,16.36,17.02,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,53,and,53,and,17.02,17.3,17.02,17.3,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,54,various,54,various,17.3,17.54,17.3,17.54,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,55,things,55,things,17.54,17.82,17.54,17.82,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,56,of,56,of,17.82,17.98,17.82,17.98,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,57,that,57,that,17.98,18.06,17.98,18.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,58,nature,58,nature,18.06,18.5,18.06,18.5,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,59,where,59,where,18.88,19.06,18.88,19.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,60,you're,60,you're,19.06,19.22,19.06,19.22,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,61,not,61,not,19.22,19.4,19.22,19.4,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,62,spending,62,spending,19.4,19.9,19.4,19.9,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,63,money,63,money,19.9,20.58,19.9,20.58,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,64,per,64,per,20.58,21.06,20.58,21.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-a55Q6RWvTA$_$3,65,se,65,se,21.06,21.46,21.06,21.46,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,1,Maybe,1,Maybe,0.0,0.68,0.0,0.68,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,2,they,2,they,0.68,0.9,0.68,0.9,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,3,have,3,have,0.9,1.04,0.9,1.04,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,4,no,4,no,1.04,2.06,1.04,2.06,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,5,political,5,political,2.06,2.44,2.06,2.44,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,6,party,6,party,2.44,2.92,2.44,2.92,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,7,affiliation,7,affiliation,2.92,3.56,2.92,3.56,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,8,they're,8,they're,4.22,4.42,4.22,4.42,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,9,not,9,not,4.42,4.62,4.42,4.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,10,interested,10,interested,4.62,5.0,4.62,5.0,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,11,in,11,in,5.0,5.34,5.0,5.34,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,12,politics,12,politics,5.34,5.64,5.34,5.64,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,13,they,13,they,6.0,6.12,6.0,6.12,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,14,could,14,could,6.12,6.28,6.12,6.28,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,15,care,15,care,6.28,6.48,6.28,6.48,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,16,less,16,less,6.48,6.76,6.48,6.76,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,17,about,17,about,6.76,7.08,6.76,7.08,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aNfi7CP8vM$_$7,18,politics,18,politics,7.08,7.72,7.08,7.72,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-aqamKhZ1Ec$_$0,1,In,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,2,2008,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,3,there,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,4,were,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,5,very,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,6,serious,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,7,tribal,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,8,warfare,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,9,in,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,10,Kenya,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,11,following,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,12,a,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,13,disputed,,,,,,,,text_mismatch_no_original_time,False,
-aqamKhZ1Ec$_$0,14,election,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,1,For,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,2,the,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,3,10th,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,4,straight,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,5,year,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,6,some,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,7,of,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,8,Kentucky's,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,9,best,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,10,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,11,most,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,12,innovative,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,13,biotech,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,14,companies,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,15,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,16,technologies,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,17,were,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,18,on,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,19,display,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,20,at,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,21,the,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,22,annual,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,23,BIO,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,24,International,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,25,Convention,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,26,which,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,27,I,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,28,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,29,other,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,30,state,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,31,officials,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,32,attended,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,33,this,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,34,week,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,35,in,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$1,36,Chicago,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,1,This,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,2,is,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,3,Governor,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,4,Steve,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,5,Beshear,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,6,About,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,7,Kentucky,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,8,Our,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,9,state,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,10,is,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,11,home,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,12,to,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,13,more,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,14,than,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,15,1,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,16,500,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,17,bioscience,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,18,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,19,lifescience,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,20,companies,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,21,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,22,more,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,23,than,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,24,100,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,25,000,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,26,people,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,27,who,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,28,work,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,29,for,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,30,these,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,31,firms,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,32,in,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,33,areas,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,34,from,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,35,nutrigenomics,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,36,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,37,pharmaceuticals,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,38,to,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,39,nanotechnology,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,40,and,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,41,medical,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$0,42,devices,,,,,,,,text_mismatch_no_original_time,False,
-dxfTGcXJoc$_$2,1,An,1,An,0.0,0.62,0.0,0.62,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,2,estimated,2,estimated,0.62,1.16,0.62,1.16,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,3,20,3,20,1.16,1.64,1.16,1.64,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,4,000,4,000,1.64,2.28,1.64,2.28,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,5,biotech,5,biotech,2.28,2.82,2.28,2.82,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,6,scientists,6,scientists,2.82,3.52,2.82,3.52,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,7,executives,7,executives,3.9,4.28,3.9,4.28,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
-dxfTGcXJoc$_$2,8,and,8,and,4.82,4.88,4.82,4.88,Whisper small.en word timestamp estimate,whisper_estimate_auto_qc_pass,True,
